jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
West Virginia,4/2/2016,447,,97,24,17,,24,,,,107,17
West Virginia,4/9/2016,439,0,90,16,19,10,31,,,12,96,19
West Virginia,4/16/2016,450,,99,14,14,13,36,,,15,93,19
West Virginia,4/23/2016,403,,70,13,15,,35,,,11,96,14
West Virginia,4/30/2016,401,,70,23,16,12,29,,,13,86,20
West Virginia,5/7/2016,390,10,79,15,16,,36,,,,89,19
West Virginia,5/14/2016,424,,95,17,15,11,36,,,13,83,15
West Virginia,5/21/2016,406,,90,18,11,,26,,,11,70,29
West Virginia,5/28/2016,415,,89,15,,,30,11,11,,87,16
West Virginia,6/4/2016,406,,92,11,10,,26,,,,90,24
West Virginia,6/11/2016,406,10,70,23,17,,33,,,,71,18
West Virginia,6/18/2016,413,,96,16,16,,28,,10,,82,18
West Virginia,6/25/2016,426,,84,21,10,,39,,,,82,20
West Virginia,7/2/2016,389,,84,25,23,,22,,,12,80,24
West Virginia,7/9/2016,431,,88,14,17,10,26,,,13,100,18
West Virginia,7/16/2016,398,,76,16,15,,28,,,10,91,15
West Virginia,7/23/2016,403,,97,11,,,21,,11,12,98,18
West Virginia,7/30/2016,415,,74,19,17,11,23,,10,10,100,11
West Virginia,8/6/2016,359,,83,10,14,,21,,,,79,21
West Virginia,8/13/2016,383,,72,16,11,,36,,,,79,17
West Virginia,8/20/2016,396,,95,14,16,,38,,10,,72,19
West Virginia,8/27/2016,379,,87,18,,,21,,10,,81,20
West Virginia,9/3/2016,419,,90,15,21,,28,,10,,92,16
West Virginia,9/10/2016,420,,99,16,15,,30,,11,,80,18
West Virginia,9/17/2016,401,,88,19,,,24,,14,,83,26
West Virginia,9/24/2016,434,,83,20,,11,32,,21,11,83,20
West Virginia,10/1/2016,396,,86,10,14,,28,,10,13,76,17
West Virginia,10/8/2016,432,,87,11,17,,26,,11,,88,18
West Virginia,10/15/2016,418,,92,13,16,,35,,10,15,80,18
West Virginia,10/22/2016,414,,84,17,11,,27,,10,,75,24
West Virginia,10/29/2016,424,,90,19,,11,34,,11,12,95,14
West Virginia,11/5/2016,436,,98,17,17,,34,,,,88,18
West Virginia,11/12/2016,430,,86,17,14,,31,,,13,81,24
West Virginia,11/19/2016,408,,86,22,12,,22,,14,10,90,25
West Virginia,11/26/2016,438,,111,19,11,,25,,,19,96,11
West Virginia,12/3/2016,436,,100,18,12,,30,,13,15,79,13
West Virginia,12/10/2016,459,,100,17,22,,29,,,17,104,20
West Virginia,12/17/2016,464,12,98,23,20,13,26,10,12,17,79,15
West Virginia,12/24/2016,416,,75,,18,10,35,,,15,93,16
West Virginia,12/31/2016,458,,79,19,20,13,50,,,19,99,12
West Virginia,1/7/2017,474,,87,12,20,15,45,,,,103,28
West Virginia,1/14/2017,513,,85,18,14,,42,,11,18,105,23
West Virginia,1/21/2017,483,,84,11,15,11,42,,,,110,18
West Virginia,1/28/2017,458,,86,17,21,,39,,10,14,100,18
West Virginia,2/4/2017,478,,93,12,22,11,37,,12,12,107,22
West Virginia,2/11/2017,460,,92,18,13,12,37,,,,96,28
West Virginia,2/18/2017,461,,89,16,11,10,44,,12,16,105,20
West Virginia,2/25/2017,466,,79,19,18,,39,,11,10,93,23
West Virginia,3/4/2017,426,,83,18,14,11,31,,,11,92,13
West Virginia,3/11/2017,437,,89,19,14,15,29,,11,17,82,15
West Virginia,3/18/2017,462,,94,17,12,12,31,,,11,105,21
West Virginia,3/25/2017,480,,98,10,22,14,47,,,11,103,16
West Virginia,4/1/2017,481,12,87,16,17,13,44,,,,92,23
West Virginia,4/8/2017,468,,82,16,14,11,38,,13,12,92,18
West Virginia,4/15/2017,481,,88,17,14,,38,,,17,99,30
West Virginia,4/22/2017,422,,83,14,10,,35,,,12,84,25
West Virginia,4/29/2017,398,,76,12,12,,36,,,,87,17
West Virginia,5/6/2017,424,,85,28,,10,27,,,,88,20
West Virginia,5/13/2017,402,,68,19,12,,30,,,11,86,15
West Virginia,5/20/2017,392,,74,11,11,,35,,,11,88,16
West Virginia,5/27/2017,373,,74,,11,,32,,,,76,28
West Virginia,6/3/2017,407,,82,14,13,,30,,,,101,16
West Virginia,6/10/2017,411,,83,12,10,,42,,,,72,16
West Virginia,6/17/2017,387,,107,13,11,,25,,,11,78,12
West Virginia,6/24/2017,401,,73,11,11,,23,,,17,89,22
West Virginia,7/1/2017,383,,88,10,14,,16,,,,84,11
West Virginia,7/8/2017,411,,86,15,,,37,,,11,75,17
West Virginia,7/15/2017,401,10,92,11,14,,25,,,10,74,20
West Virginia,7/22/2017,375,,72,,10,,32,,,11,78,11
West Virginia,7/29/2017,394,,88,15,11,,35,,,,84,19
West Virginia,8/5/2017,367,,85,17,12,,20,,10,,78,12
West Virginia,8/12/2017,359,,75,14,11,,21,,,,70,13
West Virginia,8/19/2017,443,,98,17,15,11,26,,,13,91,18
West Virginia,8/26/2017,424,,94,19,12,15,22,,10,10,86,22
West Virginia,9/2/2017,396,,88,11,13,,25,,,,95,23
West Virginia,9/9/2017,404,,77,17,,,17,,13,13,88,17
West Virginia,9/16/2017,394,,80,15,,,27,,11,15,87,16
West Virginia,9/23/2017,393,,90,15,10,,25,,,13,88,20
West Virginia,9/30/2017,399,,91,16,16,,24,,,10,83,12
West Virginia,10/7/2017,439,,87,21,14,,31,,,,98,18
West Virginia,10/14/2017,451,,98,17,22,,33,,,12,85,23
West Virginia,10/21/2017,417,,94,23,23,,26,,,,78,16
West Virginia,10/28/2017,437,,99,11,13,,39,,12,10,71,22
West Virginia,11/4/2017,430,11,86,15,12,11,27,,11,14,92,23
West Virginia,11/11/2017,473,,106,19,15,,32,,12,11,101,24
West Virginia,11/18/2017,460,,79,23,,,34,,,13,93,19
West Virginia,11/25/2017,431,,93,31,,,23,,16,,99,17
West Virginia,12/2/2017,419,,81,16,19,,33,10,,,83,21
West Virginia,12/9/2017,464,,89,30,21,,30,,10,,92,16
West Virginia,12/16/2017,491,,97,21,17,10,39,,11,14,101,27
West Virginia,12/23/2017,490,,102,25,17,,36,,12,14,89,25
West Virginia,12/30/2017,490,,85,28,22,12,45,,,17,96,30
West Virginia,1/6/2018,603,,93,28,19,25,57,11,15,16,134,24
West Virginia,1/13/2018,584,,109,27,18,37,38,,19,10,129,21
West Virginia,1/20/2018,569,,106,23,20,25,37,,14,,130,33
West Virginia,1/27/2018,475,,87,24,18,19,44,,13,12,98,23
West Virginia,2/3/2018,473,12,87,24,17,23,35,,12,12,91,20
West Virginia,2/10/2018,499,,91,17,11,17,54,,14,,99,21
West Virginia,2/17/2018,449,,106,21,14,14,37,,,10,87,16
West Virginia,2/24/2018,425,,102,11,11,,30,,10,10,93,15
West Virginia,3/3/2018,440,12,83,12,12,17,40,,,,92,13
West Virginia,3/10/2018,466,17,98,16,18,15,29,,,12,87,16
West Virginia,3/17/2018,458,,85,19,14,11,40,,12,,91,26
West Virginia,3/24/2018,471,,78,10,21,13,36,,,12,106,24
West Virginia,3/31/2018,448,12,67,18,18,13,27,,,10,106,20
West Virginia,4/7/2018,443,,84,18,15,11,28,,,11,82,30
West Virginia,4/14/2018,460,,97,18,10,14,35,,,,94,16
West Virginia,4/21/2018,433,,76,16,,10,40,,13,13,100,16
West Virginia,4/28/2018,427,,89,18,15,,33,,,,99,11
West Virginia,5/5/2018,459,,90,18,16,,45,,,12,105,17
West Virginia,5/12/2018,399,,77,28,,11,27,,,,73,19
West Virginia,5/19/2018,436,,83,20,10,,36,,11,,114,19
West Virginia,5/26/2018,395,,97,17,12,,35,,,,75,10
West Virginia,6/2/2018,441,,79,24,15,,40,,15,,93,20
West Virginia,6/9/2018,431,,80,20,18,,27,,,,96,13
West Virginia,6/16/2018,416,,103,17,18,,25,,,,83,20
West Virginia,6/23/2018,405,,77,13,18,,27,,,,89,20
West Virginia,6/30/2018,415,,77,19,14,,33,,,,98,21
West Virginia,7/7/2018,429,,101,14,12,,28,,,,99,16
West Virginia,7/14/2018,407,,96,,14,,27,,,,95,10
West Virginia,7/21/2018,395,,79,17,17,,24,,,,102,13
West Virginia,7/28/2018,408,,93,16,17,,29,,,,75,17
West Virginia,8/4/2018,365,,75,17,12,,29,,,,89,17
West Virginia,8/11/2018,403,,84,18,14,,26,,15,10,85,12
West Virginia,8/18/2018,389,,84,15,21,,34,,,,68,19
West Virginia,8/25/2018,379,,79,15,11,,20,,11,,93,16
West Virginia,9/1/2018,411,,87,17,10,,18,,12,13,79,17
West Virginia,9/8/2018,428,12,90,13,11,,20,,15,11,92,16
West Virginia,9/15/2018,424,,100,15,15,,25,,,,82,16
West Virginia,9/22/2018,421,,76,14,16,,28,,,12,99,16
West Virginia,9/29/2018,405,,85,22,14,,25,,,12,94,14
West Virginia,10/6/2018,424,,99,20,16,,30,,11,,86,13
West Virginia,10/13/2018,422,,94,13,14,,24,,10,10,89,15
West Virginia,10/20/2018,412,,88,18,,,25,,,,107,24
West Virginia,10/27/2018,448,,84,19,17,,37,,10,,77,19
West Virginia,11/3/2018,456,,83,19,12,,33,,,16,105,21
West Virginia,11/10/2018,442,,89,18,,,35,,10,10,99,21
West Virginia,11/17/2018,408,,78,23,13,,24,,10,,90,18
West Virginia,11/24/2018,424,,90,16,13,,34,,10,10,80,24
West Virginia,12/1/2018,432,,80,16,14,10,41,,12,12,76,16
West Virginia,12/8/2018,457,10,92,20,16,,29,,,15,92,19
West Virginia,12/15/2018,448,,81,14,10,,35,,,17,108,26
West Virginia,12/22/2018,428,,90,16,19,,34,,10,11,88,15
West Virginia,12/29/2018,458,,93,17,15,,32,,12,12,88,20
West Virginia,1/5/2019,470,10,91,22,17,,43,,10,12,94,15
West Virginia,1/12/2019,468,,83,25,19,17,18,,11,,115,18
West Virginia,1/19/2019,487,,104,24,15,10,37,,,12,108,16
West Virginia,1/26/2019,494,,99,29,17,10,33,,11,13,94,18
West Virginia,2/2/2019,463,10,85,20,15,12,38,,,,107,22
West Virginia,2/9/2019,436,,94,22,17,12,34,,,10,90,15
West Virginia,2/16/2019,488,,91,26,16,13,42,,,,106,26
West Virginia,2/23/2019,409,,75,16,17,13,33,,,,93,21
West Virginia,3/2/2019,488,,90,21,16,13,32,,12,,132,15
West Virginia,3/9/2019,453,,76,14,13,13,46,,,,112,22
West Virginia,3/16/2019,454,,93,23,18,14,33,,12,,99,17
West Virginia,3/23/2019,469,,81,23,16,16,41,10,10,,113,19
West Virginia,3/30/2019,494,10,99,17,20,13,42,,,10,114,13
West Virginia,4/6/2019,467,,103,24,12,,36,,,,99,21
West Virginia,4/13/2019,451,,85,23,12,,40,,10,,102,16
West Virginia,4/20/2019,451,,82,16,,15,36,,,10,104,12
West Virginia,4/27/2019,430,,67,24,14,,44,,,,103,26
West Virginia,5/4/2019,437,,81,24,15,,29,,,,114,22
West Virginia,5/11/2019,439,,89,13,15,,26,,,,97,21
West Virginia,5/18/2019,414,,92,14,11,,38,,,10,88,
West Virginia,5/25/2019,446,,97,16,10,,39,,,,98,30
West Virginia,6/1/2019,454,,98,18,14,,33,,11,,99,30
West Virginia,6/8/2019,406,,63,32,18,,27,10,,,97,20
West Virginia,6/15/2019,441,,105,19,13,,28,,,,79,24
West Virginia,6/22/2019,415,,103,16,14,,25,,10,,101,17
West Virginia,6/29/2019,455,,91,18,,,25,,,,114,18
West Virginia,7/6/2019,402,,83,10,17,,29,,,,80,23
West Virginia,7/13/2019,401,,71,20,14,,23,,,,89,16
West Virginia,7/20/2019,368,12,84,11,,,23,,,10,76,15
West Virginia,7/27/2019,442,,76,17,18,,35,,10,,102,23
West Virginia,8/3/2019,423,,75,22,20,,22,,10,,86,18
West Virginia,8/10/2019,383,,90,18,16,,27,,,11,70,21
West Virginia,8/17/2019,411,,96,12,15,,25,,12,13,79,16
West Virginia,8/24/2019,393,,85,,15,,23,,,11,86,10
West Virginia,8/31/2019,387,,91,17,14,,29,,,,66,16
West Virginia,9/7/2019,420,,77,18,10,,29,,13,19,78,13
West Virginia,9/14/2019,447,,100,18,18,,32,,10,,93,19
West Virginia,9/21/2019,398,10,85,14,,11,22,,,,74,16
West Virginia,9/28/2019,422,,105,13,15,,29,,,,88,13
West Virginia,10/5/2019,437,,84,22,13,,32,,10,13,86,18
West Virginia,10/12/2019,440,,79,22,18,,37,,13,,84,19
West Virginia,10/19/2019,469,,82,18,21,,36,,12,12,99,17
West Virginia,10/26/2019,412,11,76,13,17,,25,,10,,99,20
West Virginia,11/2/2019,445,,95,14,19,,31,,13,10,83,18
West Virginia,11/9/2019,445,,74,18,15,,35,,,11,100,31
West Virginia,11/16/2019,413,,82,26,16,,24,,,15,99,19
West Virginia,11/23/2019,461,10,97,,18,,34,11,13,,83,18
West Virginia,11/30/2019,418,,83,20,19,,22,,,,82,20
West Virginia,12/7/2019,458,,91,19,17,,37,,,10,101,22
West Virginia,12/14/2019,461,,83,16,20,,42,,,10,110,27
West Virginia,12/21/2019,468,,84,25,14,,30,,,13,103,22
West Virginia,12/28/2019,414,,82,18,19,11,29,,,11,80,15
Wisconsin,1/4/2014,1003,,218,24,38,35,66,14,17,,210,42
Wisconsin,1/11/2014,1015,16,209,35,38,22,61,13,20,,251,44
Wisconsin,1/18/2014,1031,10,235,25,49,32,58,11,21,,228,40
Wisconsin,1/25/2014,982,10,211,34,40,29,41,14,24,,223,33
Wisconsin,2/1/2014,1015,,234,23,33,27,64,12,29,,227,51
Wisconsin,2/8/2014,975,10,212,33,21,23,51,,17,,244,47
Wisconsin,2/15/2014,988,15,235,28,35,18,50,13,19,,246,42
Wisconsin,2/22/2014,1044,,226,27,44,19,57,13,25,,227,55
Wisconsin,3/1/2014,959,17,209,32,33,19,54,17,21,,216,59
Wisconsin,3/8/2014,956,17,219,26,29,17,64,10,14,,221,40
Wisconsin,3/15/2014,1027,18,208,30,37,21,51,17,25,,246,54
Wisconsin,3/22/2014,970,,210,31,37,18,55,,23,,221,44
Wisconsin,3/29/2014,962,,222,37,35,23,45,,14,0,223,54
Wisconsin,4/5/2014,939,13,229,29,27,21,51,13,23,,222,42
Wisconsin,4/12/2014,973,,234,22,38,29,65,13,15,,200,37
Wisconsin,4/19/2014,967,,223,30,28,19,65,15,17,,216,42
Wisconsin,4/26/2014,935,,207,24,34,18,49,16,16,,208,51
Wisconsin,5/3/2014,969,14,212,26,40,20,58,13,20,,212,56
Wisconsin,5/10/2014,969,12,225,34,35,23,50,14,25,,206,48
Wisconsin,5/17/2014,927,,217,27,34,18,58,14,16,,215,46
Wisconsin,5/24/2014,904,13,216,20,26,13,48,16,15,0,233,38
Wisconsin,5/31/2014,948,10,210,29,35,14,53,14,15,,222,41
Wisconsin,6/7/2014,907,,202,18,33,10,41,16,12,,228,57
Wisconsin,6/14/2014,860,,229,13,29,15,45,17,16,,189,34
Wisconsin,6/21/2014,893,12,197,20,31,12,49,14,24,,192,46
Wisconsin,6/28/2014,898,11,219,19,34,12,50,10,17,,186,45
Wisconsin,7/5/2014,902,,181,34,27,10,53,11,17,,215,44
Wisconsin,7/12/2014,929,,220,35,31,18,46,15,17,,181,52
Wisconsin,7/19/2014,870,10,225,23,26,18,47,10,11,,190,48
Wisconsin,7/26/2014,907,,242,28,36,13,41,16,21,,187,35
Wisconsin,8/2/2014,890,,223,20,29,,59,12,16,,184,41
Wisconsin,8/9/2014,853,10,178,20,37,11,47,12,19,,180,40
Wisconsin,8/16/2014,883,,194,22,28,12,49,11,14,,222,51
Wisconsin,8/23/2014,918,,218,21,43,19,41,13,19,,183,46
Wisconsin,8/30/2014,916,11,224,21,28,16,38,15,18,,194,40
Wisconsin,9/6/2014,934,11,213,26,30,23,45,,13,,208,45
Wisconsin,9/13/2014,906,,192,21,33,15,52,12,27,,212,48
Wisconsin,9/20/2014,939,,225,12,37,16,50,,17,,193,55
Wisconsin,9/27/2014,902,12,219,25,30,13,50,23,16,,184,48
Wisconsin,10/4/2014,941,12,228,25,28,22,56,13,26,,204,48
Wisconsin,10/11/2014,1048,,239,25,39,15,58,,23,,223,53
Wisconsin,10/18/2014,974,11,243,30,22,19,50,,22,10,199,53
Wisconsin,10/25/2014,961,11,213,23,44,19,54,,14,,207,54
Wisconsin,11/1/2014,1001,15,243,17,41,14,55,11,17,,214,53
Wisconsin,11/8/2014,1033,,248,24,45,18,60,13,13,,226,51
Wisconsin,11/15/2014,1001,10,204,28,47,22,50,12,17,,202,51
Wisconsin,11/22/2014,986,,215,24,43,14,55,17,10,,225,53
Wisconsin,11/29/2014,1057,,215,33,51,15,62,17,22,,261,51
Wisconsin,12/6/2014,1009,,206,27,41,23,53,13,18,,238,54
Wisconsin,12/13/2014,998,,224,28,49,21,54,10,19,,207,55
Wisconsin,12/20/2014,1044,14,213,25,57,28,55,11,20,,246,55
Wisconsin,12/27/2014,1055,13,209,24,42,35,66,15,20,,248,58
Wisconsin,1/3/2015,1153,13,229,20,60,50,69,15,18,,278,63
Wisconsin,1/10/2015,1208,11,227,31,37,81,78,13,27,,277,54
Wisconsin,1/17/2015,1174,16,234,35,67,67,66,12,17,0,250,56
Wisconsin,1/24/2015,1099,11,225,29,46,37,84,15,29,,249,58
Wisconsin,1/31/2015,1016,10,198,31,52,30,67,23,17,0,230,68
Wisconsin,2/7/2015,1023,12,193,35,57,20,69,17,16,,264,58
Wisconsin,2/14/2015,1053,,242,29,36,29,60,12,15,,217,59
Wisconsin,2/21/2015,1025,,193,25,49,25,60,,15,,239,56
Wisconsin,2/28/2015,1013,,236,24,52,31,70,11,26,,192,52
Wisconsin,3/7/2015,1017,11,200,27,48,20,48,15,18,,243,68
Wisconsin,3/14/2015,1078,11,236,27,46,21,71,13,20,,228,57
Wisconsin,3/21/2015,1069,15,219,32,41,26,62,16,24,,228,63
Wisconsin,3/28/2015,1044,,209,27,35,20,73,23,19,0,236,52
Wisconsin,4/4/2015,1029,17,239,39,44,23,73,,14,,215,49
Wisconsin,4/11/2015,1042,,212,21,36,24,74,19,20,,228,52
Wisconsin,4/18/2015,1068,10,240,24,41,27,65,10,19,,244,48
Wisconsin,4/25/2015,992,,194,26,42,27,71,,18,,238,53
Wisconsin,5/2/2015,966,,219,19,35,16,51,12,20,,222,40
Wisconsin,5/9/2015,973,13,211,34,38,17,69,15,16,,212,39
Wisconsin,5/16/2015,872,,199,14,26,14,52,12,20,,214,43
Wisconsin,5/23/2015,906,,190,27,34,19,48,20,18,,210,53
Wisconsin,5/30/2015,860,,197,29,31,17,54,,16,,199,36
Wisconsin,6/6/2015,961,12,252,21,34,12,47,,26,,218,37
Wisconsin,6/13/2015,878,,209,30,32,,51,13,16,,202,43
Wisconsin,6/20/2015,880,,229,29,25,,43,16,24,,187,42
Wisconsin,6/27/2015,904,,236,26,24,11,36,14,21,,202,42
Wisconsin,7/4/2015,901,,193,29,35,13,50,11,18,,228,48
Wisconsin,7/11/2015,885,10,212,27,41,,46,,12,,183,53
Wisconsin,7/18/2015,915,12,224,32,25,,51,,19,,229,41
Wisconsin,7/25/2015,918,10,238,23,32,11,43,11,12,,205,45
Wisconsin,8/1/2015,909,,184,28,38,19,49,,17,,209,50
Wisconsin,8/8/2015,890,,212,27,33,12,44,15,23,,183,50
Wisconsin,8/15/2015,867,12,190,19,31,,42,11,20,,206,44
Wisconsin,8/22/2015,918,,210,24,34,12,43,16,16,,213,38
Wisconsin,8/29/2015,867,,216,23,40,17,34,13,14,,198,43
Wisconsin,9/5/2015,915,11,220,26,41,13,38,11,15,,198,41
Wisconsin,9/12/2015,918,,208,21,30,13,44,,19,,209,42
Wisconsin,9/19/2015,962,,247,27,36,14,63,,21,,200,39
Wisconsin,9/26/2015,992,,218,25,26,22,48,20,19,,205,55
Wisconsin,10/3/2015,912,,217,22,49,20,45,,13,,197,51
Wisconsin,10/10/2015,996,,253,20,41,12,49,21,16,,215,53
Wisconsin,10/17/2015,989,,209,25,45,12,64,11,12,,230,59
Wisconsin,10/24/2015,1075,11,251,24,55,15,58,20,22,,225,45
Wisconsin,10/31/2015,983,14,232,21,51,17,31,13,21,,220,38
Wisconsin,11/7/2015,930,,211,25,45,18,42,11,22,,194,57
Wisconsin,11/14/2015,942,11,202,28,37,18,49,17,25,13,198,43
Wisconsin,11/21/2015,1025,11,239,30,41,16,50,10,18,10,224,50
Wisconsin,11/28/2015,1009,18,223,28,45,11,41,17,21,,227,66
Wisconsin,12/5/2015,982,,236,32,27,20,42,12,16,10,221,52
Wisconsin,12/12/2015,944,12,217,31,47,15,43,,16,12,192,49
Wisconsin,12/19/2015,1036,,225,30,44,16,47,,28,,255,58
Wisconsin,12/26/2015,1012,14,230,24,48,15,62,13,21,14,228,61
Wisconsin,1/2/2016,995,11,219,29,47,17,62,14,14,,214,49
Wisconsin,1/9/2016,1033,19,232,26,41,18,61,12,16,,240,51
Wisconsin,1/16/2016,1041,12,218,28,45,19,57,13,17,,234,60
Wisconsin,1/23/2016,1018,10,231,36,40,12,57,13,25,,210,52
Wisconsin,1/30/2016,1054,11,247,26,48,27,47,,18,,240,52
Wisconsin,2/6/2016,1039,14,219,34,53,17,62,11,28,,230,66
Wisconsin,2/13/2016,1013,11,259,37,39,12,48,13,20,,214,43
Wisconsin,2/20/2016,1094,,224,34,63,17,68,16,24,,240,44
Wisconsin,2/27/2016,1014,12,193,28,54,22,70,12,16,,225,46
Wisconsin,3/5/2016,1068,16,217,34,45,22,60,12,21,,250,61
Wisconsin,3/12/2016,1067,13,219,28,39,30,76,10,22,,231,41
Wisconsin,3/19/2016,1043,,246,34,37,30,68,10,25,,244,33
Wisconsin,3/26/2016,1054,11,224,43,41,26,65,16,24,,199,58
Wisconsin,4/2/2016,1058,17,238,30,33,36,70,16,20,,233,53
Wisconsin,4/9/2016,1003,10,225,24,51,27,60,11,22,,225,35
Wisconsin,4/16/2016,1038,,221,27,54,27,60,20,13,,240,47
Wisconsin,4/23/2016,996,,194,25,64,16,66,10,13,,219,62
Wisconsin,4/30/2016,968,14,201,26,51,22,52,,18,,206,39
Wisconsin,5/7/2016,966,12,216,30,38,14,41,16,25,,201,36
Wisconsin,5/14/2016,950,,201,25,34,16,40,18,21,,240,53
Wisconsin,5/21/2016,987,,236,26,42,17,58,17,20,,208,47
Wisconsin,5/28/2016,944,,211,32,34,16,41,10,18,,189,50
Wisconsin,6/4/2016,899,12,192,24,36,16,56,12,,,230,39
Wisconsin,6/11/2016,918,,223,22,35,14,53,18,14,,198,48
Wisconsin,6/18/2016,887,11,209,25,29,13,43,13,19,,197,40
Wisconsin,6/25/2016,893,,171,36,43,12,47,15,21,,194,32
Wisconsin,7/2/2016,912,10,212,14,35,,57,10,16,,188,41
Wisconsin,7/9/2016,914,13,220,28,44,20,38,10,11,,191,24
Wisconsin,7/16/2016,915,10,199,25,26,11,55,,19,,212,44
Wisconsin,7/23/2016,916,15,219,24,45,11,49,10,15,,201,44
Wisconsin,7/30/2016,901,,194,20,34,11,42,10,25,,196,42
Wisconsin,8/6/2016,934,,201,29,33,15,52,13,16,,198,46
Wisconsin,8/13/2016,1005,11,237,20,40,10,50,,16,,213,57
Wisconsin,8/20/2016,938,,222,25,34,14,33,11,22,,213,45
Wisconsin,8/27/2016,887,,194,38,35,12,34,15,16,,195,39
Wisconsin,9/3/2016,906,12,220,20,50,13,39,10,13,,219,42
Wisconsin,9/10/2016,986,10,221,23,38,,40,15,14,,240,48
Wisconsin,9/17/2016,985,10,232,25,51,20,45,15,18,,196,47
Wisconsin,9/24/2016,895,12,227,19,36,12,50,,12,,183,46
Wisconsin,10/1/2016,912,,194,29,44,12,53,,19,,200,51
Wisconsin,10/8/2016,991,10,227,26,41,11,47,13,19,,219,49
Wisconsin,10/15/2016,1029,,237,21,44,17,54,17,17,,236,45
Wisconsin,10/22/2016,1008,,231,17,44,16,54,12,14,,224,45
Wisconsin,10/29/2016,976,11,244,22,45,17,42,11,11,,241,39
Wisconsin,11/5/2016,949,10,218,36,43,17,53,11,20,,219,50
Wisconsin,11/12/2016,1075,12,249,25,52,16,56,13,23,,222,60
Wisconsin,11/19/2016,1004,14,213,19,54,11,50,16,21,,242,48
Wisconsin,11/26/2016,996,,212,32,37,,56,16,19,,219,53
Wisconsin,12/3/2016,981,,204,21,51,19,69,11,22,,212,48
Wisconsin,12/10/2016,1026,,254,29,44,17,53,15,16,,212,52
Wisconsin,12/17/2016,1047,11,234,30,49,19,46,10,20,,242,53
Wisconsin,12/24/2016,1105,,217,26,59,21,56,11,24,,275,47
Wisconsin,12/31/2016,1119,15,217,39,53,16,71,17,12,,238,56
Wisconsin,1/7/2017,1083,,221,34,56,30,67,15,18,,222,61
Wisconsin,1/14/2017,1092,14,193,33,55,16,72,15,22,,257,49
Wisconsin,1/21/2017,1096,,245,26,54,20,56,20,19,,260,45
Wisconsin,1/28/2017,1111,11,243,27,58,22,75,,14,,245,50
Wisconsin,2/4/2017,1097,15,222,38,75,21,52,10,19,,234,44
Wisconsin,2/11/2017,1126,20,226,35,44,27,55,16,22,,249,65
Wisconsin,2/18/2017,1071,,215,31,56,26,60,13,19,,238,55
Wisconsin,2/25/2017,1024,,195,29,42,37,73,14,32,,222,47
Wisconsin,3/4/2017,1028,,211,26,59,42,64,10,,,220,56
Wisconsin,3/11/2017,1037,12,248,38,41,35,58,19,22,,222,49
Wisconsin,3/18/2017,1044,,232,28,58,32,72,19,16,,226,36
Wisconsin,3/25/2017,1081,14,245,36,54,23,63,11,21,,201,61
Wisconsin,4/1/2017,1029,,210,18,56,41,50,17,25,,239,34
Wisconsin,4/8/2017,1064,10,217,31,50,33,61,17,11,,254,60
Wisconsin,4/15/2017,1030,17,217,32,49,30,55,16,13,,217,58
Wisconsin,4/22/2017,949,,199,24,45,26,55,,16,,209,67
Wisconsin,4/29/2017,963,16,215,27,35,14,48,,29,,236,36
Wisconsin,5/6/2017,973,12,220,22,38,19,59,12,21,,226,50
Wisconsin,5/13/2017,1012,13,220,25,48,13,63,13,24,,245,44
Wisconsin,5/20/2017,957,,189,26,28,17,59,11,13,,252,50
Wisconsin,5/27/2017,994,,208,32,57,14,52,16,20,,228,47
Wisconsin,6/3/2017,968,13,212,26,38,16,57,,18,,222,42
Wisconsin,6/10/2017,935,,189,29,33,10,46,12,14,,235,41
Wisconsin,6/17/2017,946,12,194,34,38,14,63,,11,,204,44
Wisconsin,6/24/2017,920,,208,17,34,14,47,10,16,,202,49
Wisconsin,7/1/2017,998,,231,23,38,14,44,12,11,,221,52
Wisconsin,7/8/2017,967,,214,22,25,11,44,15,19,,227,46
Wisconsin,7/15/2017,920,,210,21,42,11,47,10,10,,213,32
Wisconsin,7/22/2017,893,11,211,24,47,,38,13,12,,181,38
Wisconsin,7/29/2017,965,,219,28,37,17,45,13,20,,227,43
Wisconsin,8/5/2017,909,11,205,25,41,11,38,15,,,200,36
Wisconsin,8/12/2017,973,10,197,20,38,,56,19,17,,240,54
Wisconsin,8/19/2017,950,,232,18,39,,37,,10,,216,56
Wisconsin,8/26/2017,895,10,200,25,40,13,50,,15,10,195,41
Wisconsin,9/2/2017,952,10,223,25,42,11,52,10,20,,212,48
Wisconsin,9/9/2017,983,,225,28,38,16,47,,26,,232,54
Wisconsin,9/16/2017,1008,10,214,29,60,13,52,16,19,,212,59
Wisconsin,9/23/2017,998,10,226,31,49,15,54,11,17,,221,31
Wisconsin,9/30/2017,904,,207,28,47,,46,14,12,11,184,47
Wisconsin,10/7/2017,952,,210,30,40,,45,12,25,,210,47
Wisconsin,10/14/2017,961,10,209,30,45,13,51,21,10,,210,42
Wisconsin,10/21/2017,1022,14,217,23,52,,49,14,17,10,224,49
Wisconsin,10/28/2017,1015,,202,27,62,13,50,12,19,,240,40
Wisconsin,11/4/2017,1026,,209,27,51,14,45,14,22,11,215,43
