jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD,COVID19_UCOD
Washington,2/1/2020,1198,15,268,39,57,19,60,23,,12,260,60,0
Washington,2/8/2020,1179,,229,42,60,26,70,14,,11,245,78,0
Washington,2/15/2020,1179,,245,40,74,32,62,20,,16,237,62,0
Washington,2/22/2020,1115,11,250,27,80,19,56,11,,10,230,59,0
Washington,2/29/2020,1134,15,240,39,73,24,61,15,14,11,214,65,
Washington,3/7/2020,1208,10,238,42,56,30,67,15,14,11,264,62,19
Washington,3/14/2020,1165,12,220,37,68,28,63,25,,12,241,52,26
Washington,3/21/2020,1224,16,219,27,79,41,60,25,12,10,248,68,60
Washington,3/28/2020,1294,11,234,45,72,27,62,11,,15,236,70,111
Washington,4/4/2020,1304,19,211,39,63,25,64,17,,13,236,60,155
Washington,4/11/2020,1304,11,245,46,70,13,60,18,,21,247,44,135
Washington,4/18/2020,1250,15,218,45,70,21,46,20,,16,218,62,114
Washington,4/25/2020,1229,12,248,46,68,12,46,,13,,232,66,93
Washington,5/2/2020,1156,16,260,29,59,15,54,,11,12,185,61,71
Washington,5/9/2020,1211,,246,40,77,16,58,19,,14,242,45,77
Washington,5/16/2020,1138,11,241,26,57,13,51,11,,10,210,58,63
Washington,5/23/2020,1115,12,235,47,47,,34,13,12,12,226,60,40
Washington,5/30/2020,1057,,226,22,57,,47,14,,20,222,49,31
Washington,6/6/2020,1054,10,202,35,58,,57,15,10,19,188,48,29
Washington,6/13/2020,1100,,219,33,61,,45,,,15,233,57,37
Washington,6/20/2020,1130,,248,46,59,,56,18,10,13,213,60,26
Washington,6/27/2020,1084,14,231,28,71,11,44,11,,10,218,62,29
Washington,7/4/2020,1123,13,235,28,66,,46,14,,18,222,60,39
Washington,7/11/2020,1157,,245,42,65,,44,14,,16,215,52,52
Washington,7/18/2020,1177,14,252,41,63,,50,16,,22,207,70,48
Washington,7/25/2020,1175,12,246,37,72,,49,,,30,196,61,68
Washington,8/1/2020,1228,16,268,40,69,11,50,12,,20,214,45,82
Washington,8/8/2020,1223,17,249,38,71,,46,13,17,26,219,65,71
Washington,8/15/2020,1167,17,247,37,64,,33,17,,24,208,57,58
Washington,8/22/2020,1189,13,251,38,76,,45,12,,29,218,60,44
Washington,8/29/2020,1110,,259,41,49,,39,,12,21,197,50,42
Washington,9/5/2020,1227,11,276,26,75,11,51,11,,38,217,54,34
Washington,9/12/2020,1141,10,275,40,75,,52,10,,32,215,46,29
Washington,9/19/2020,1170,,241,36,71,10,49,14,13,38,242,45,38
Washington,9/26/2020,1161,11,247,28,53,10,41,13,,39,231,61,35
Washington,10/3/2020,1133,11,251,34,56,14,40,11,,44,214,50,39
Washington,10/10/2020,1155,,247,34,75,13,48,16,,42,219,57,35
Washington,10/17/2020,1136,15,246,46,66,,45,16,,40,204,56,31
Washington,10/24/2020,1175,11,253,41,68,13,43,18,,45,235,68,55
Washington,10/31/2020,1122,15,242,46,53,,49,14,13,50,195,50,51
Washington,11/7/2020,1091,,239,33,62,,49,11,12,38,221,48,41
Washington,11/14/2020,1142,11,217,29,73,,59,14,16,38,228,52,58
Washington,11/21/2020,814,,177,34,57,12,42,13,,38,153,49,21
West Virginia,1/5/2019,470,10,91,22,17,,43,,10,12,94,15,0
West Virginia,1/12/2019,468,,83,25,19,17,18,,11,,116,18,0
West Virginia,1/19/2019,487,,104,24,15,10,37,,,10,110,16,0
West Virginia,1/26/2019,494,,99,29,17,10,33,,11,13,94,18,0
West Virginia,2/2/2019,464,10,85,20,15,13,38,,,,107,22,0
West Virginia,2/9/2019,436,,94,22,17,12,34,,,10,90,15,0
West Virginia,2/16/2019,488,,91,26,16,13,42,,,,106,26,0
West Virginia,2/23/2019,409,,75,16,17,13,33,,,,94,21,0
West Virginia,3/2/2019,489,,91,21,16,13,32,,12,,132,15,0
West Virginia,3/9/2019,453,,76,14,13,13,46,,,,112,22,0
West Virginia,3/16/2019,455,,93,23,18,14,33,,12,,99,17,0
West Virginia,3/23/2019,469,,81,23,16,16,42,10,10,,113,19,0
West Virginia,3/30/2019,494,10,99,17,20,13,42,,,10,114,13,0
West Virginia,4/6/2019,467,,103,24,12,,36,,,,99,21,0
West Virginia,4/13/2019,451,,85,23,12,,40,,10,,102,16,0
West Virginia,4/20/2019,451,,82,16,,15,36,,,,104,12,0
West Virginia,4/27/2019,431,,67,24,14,,44,,,,103,26,0
West Virginia,5/4/2019,437,,81,24,15,,29,,,,114,22,0
West Virginia,5/11/2019,440,,89,13,15,,26,,,,98,21,0
West Virginia,5/18/2019,414,,93,14,11,,38,,,,88,,0
West Virginia,5/25/2019,446,,97,16,10,,39,,,,98,30,0
West Virginia,6/1/2019,455,,98,18,14,,33,,11,,100,30,0
West Virginia,6/8/2019,406,,63,32,18,,27,10,,,97,20,0
West Virginia,6/15/2019,441,,105,19,13,,28,,,,79,24,0
West Virginia,6/22/2019,415,,103,17,14,,25,,10,,101,17,0
West Virginia,6/29/2019,455,,91,18,,,25,,,,115,18,0
West Virginia,7/6/2019,402,,83,10,17,,29,,,,80,23,0
West Virginia,7/13/2019,401,,71,20,14,,23,,,,88,16,0
West Virginia,7/20/2019,368,12,84,11,,,23,,,10,76,15,0
West Virginia,7/27/2019,442,,76,17,18,,35,,10,,102,23,0
West Virginia,8/3/2019,423,,75,22,20,,22,,10,,86,18,0
West Virginia,8/10/2019,383,,90,18,16,,27,,,,71,21,0
West Virginia,8/17/2019,411,,96,12,15,,25,,12,10,80,16,0
West Virginia,8/24/2019,393,,85,,15,,23,,,,87,10,0
West Virginia,8/31/2019,387,,91,17,14,,29,,,,67,16,0
West Virginia,9/7/2019,420,,77,18,10,,29,,13,16,79,13,0
West Virginia,9/14/2019,449,,100,18,18,,32,,10,,94,19,0
West Virginia,9/21/2019,398,10,85,14,,11,22,,,,74,16,0
West Virginia,9/28/2019,422,,105,13,15,,29,,,,88,13,0
West Virginia,10/5/2019,437,,84,22,13,,32,,10,11,87,18,0
West Virginia,10/12/2019,441,,79,22,18,,37,,13,,84,19,0
West Virginia,10/19/2019,469,,82,18,21,,36,,12,,101,17,0
West Virginia,10/26/2019,412,11,76,13,17,,25,,10,,99,20,0
West Virginia,11/2/2019,445,,95,14,19,,31,,13,,84,18,0
West Virginia,11/9/2019,446,,74,18,15,,35,,,10,100,31,0
West Virginia,11/16/2019,414,,82,26,16,,24,,,13,99,19,0
West Virginia,11/23/2019,461,10,97,,18,,34,11,13,,83,18,0
West Virginia,11/30/2019,418,,83,20,19,,22,,,,83,20,0
West Virginia,12/7/2019,458,,91,19,17,,37,,,,101,22,0
West Virginia,12/14/2019,461,,83,16,20,,42,,,,110,27,0
West Virginia,12/21/2019,469,,84,25,14,,30,,,11,105,22,0
West Virginia,12/28/2019,414,,82,18,19,11,29,,,,81,15,0
West Virginia,1/4/2020,473,,82,16,15,11,52,,11,,102,22,0
West Virginia,1/11/2020,494,12,75,22,20,,39,,12,,111,20,0
West Virginia,1/18/2020,519,,99,22,18,14,40,10,18,,113,20,0
West Virginia,1/25/2020,440,,84,18,15,12,29,,14,,111,21,0
West Virginia,2/1/2020,480,,90,22,12,,47,,12,11,106,20,0
West Virginia,2/8/2020,480,,98,24,19,14,29,,11,,116,13,0
West Virginia,2/15/2020,477,,102,27,20,16,37,,,17,101,10,0
West Virginia,2/22/2020,466,,70,20,21,13,36,,10,19,105,22,0
West Virginia,2/29/2020,459,,93,28,15,10,32,,15,11,94,18,0
West Virginia,3/7/2020,482,,100,25,13,16,37,,10,12,102,13,0
West Virginia,3/14/2020,473,,100,17,19,11,40,,,10,98,17,0
West Virginia,3/21/2020,470,,78,21,13,15,43,,15,15,103,25,0
West Virginia,3/28/2020,488,,78,16,20,15,42,,11,11,105,26,
West Virginia,4/4/2020,452,,92,18,26,18,35,,,,87,14,
West Virginia,4/11/2020,494,,103,26,26,12,32,,16,,86,12,
West Virginia,4/18/2020,377,,69,17,10,,28,,,,82,14,
West Virginia,4/25/2020,436,,87,19,,,37,,12,,73,16,13
West Virginia,5/2/2020,462,,87,23,22,,24,,,,95,21,10
West Virginia,5/9/2020,443,,78,14,15,,23,,13,,106,26,
West Virginia,5/16/2020,473,,91,18,13,16,32,,,,84,13,12
West Virginia,5/23/2020,434,,70,20,16,,24,,,,94,18,
West Virginia,5/30/2020,410,,68,14,16,,28,,,,109,13,
West Virginia,6/6/2020,402,,93,17,15,,20,,12,,80,15,
West Virginia,6/13/2020,444,,88,17,17,,25,,11,11,89,12,
West Virginia,6/20/2020,415,,81,17,18,,20,,10,,105,12,
West Virginia,6/27/2020,455,,102,17,13,,27,,,,89,17,
West Virginia,7/4/2020,417,,87,22,22,,29,,12,,76,18,
West Virginia,7/11/2020,426,,93,16,19,,11,,,,96,16,
West Virginia,7/18/2020,417,,86,10,10,12,23,,10,18,86,13,
West Virginia,7/25/2020,487,,102,22,20,15,30,,,12,90,16,
West Virginia,8/1/2020,450,,83,16,14,,26,,12,,95,11,16
West Virginia,8/8/2020,460,,102,19,,,22,,,,99,12,19
West Virginia,8/15/2020,404,,73,21,12,,20,,,13,71,18,13
West Virginia,8/22/2020,411,,66,15,22,,26,,11,19,58,15,24
West Virginia,8/29/2020,388,,71,18,16,,24,,,,85,10,22
West Virginia,9/5/2020,412,,85,16,17,,23,,11,12,70,18,22
West Virginia,9/12/2020,432,,96,22,16,,26,,,12,85,13,15
West Virginia,9/19/2020,441,,78,23,12,,24,,14,10,74,25,25
West Virginia,9/26/2020,436,,84,13,14,,43,,12,,89,21,19
West Virginia,10/3/2020,341,,69,17,17,,19,,,11,69,12,17
West Virginia,10/10/2020,288,,57,12,,,14,,,,48,,28
West Virginia,10/17/2020,219,,59,13,10,,14,,,,32,,17
West Virginia,10/24/2020,241,,43,,,,19,,,,41,10,15
West Virginia,10/31/2020,116,,21,,,,,,,,23,,10
West Virginia,11/7/2020,31,0,,0,0,0,0,0,0,0,,0,
Wisconsin,1/5/2019,1115,,211,30,46,19,74,15,23,,256,61,0
Wisconsin,1/12/2019,1056,,216,34,39,21,72,15,24,,238,54,0
Wisconsin,1/19/2019,1088,17,210,22,56,16,53,16,19,,251,59,0
Wisconsin,1/26/2019,1103,10,224,37,53,15,71,11,13,,252,59,0
Wisconsin,2/2/2019,1144,15,226,35,51,,52,,27,,254,53,0
Wisconsin,2/9/2019,1033,13,186,36,39,16,62,18,18,,246,55,0
Wisconsin,2/16/2019,1078,14,224,32,47,19,54,12,19,,243,58,0
Wisconsin,2/23/2019,1014,12,210,23,55,10,67,,10,,245,52,0
Wisconsin,3/2/2019,1031,,192,32,45,21,59,17,21,12,241,46,0
Wisconsin,3/9/2019,1089,,238,34,60,17,54,10,18,,234,49,0
Wisconsin,3/16/2019,1078,15,222,21,41,26,57,16,25,,254,58,0
Wisconsin,3/23/2019,1062,,219,31,37,23,55,18,24,,245,53,0
Wisconsin,3/30/2019,1000,13,186,35,32,23,62,10,16,,233,46,0
Wisconsin,4/6/2019,1055,12,226,28,63,15,40,16,17,,251,48,0
Wisconsin,4/13/2019,1051,10,202,36,40,19,60,,20,10,243,42,0
Wisconsin,4/20/2019,997,,200,24,36,28,55,17,16,,232,43,0
Wisconsin,4/27/2019,1027,12,231,27,37,15,61,18,20,,213,49,0
Wisconsin,5/4/2019,1002,17,216,25,46,16,52,14,16,,238,47,0
Wisconsin,5/11/2019,1045,,241,28,47,16,62,12,19,0,219,50,0
Wisconsin,5/18/2019,1011,,226,29,43,12,53,10,13,12,235,44,0
Wisconsin,5/25/2019,1048,12,222,36,49,14,57,11,12,,264,36,0
Wisconsin,6/1/2019,969,10,194,27,44,15,37,10,16,,250,36,0
Wisconsin,6/8/2019,987,13,226,35,38,10,48,14,20,,216,43,0
Wisconsin,6/15/2019,931,,211,34,32,10,50,13,12,,211,42,0
Wisconsin,6/22/2019,986,,217,28,42,,55,11,15,,251,44,0
Wisconsin,6/29/2019,1003,19,218,28,40,10,60,,17,,221,34,0
Wisconsin,7/6/2019,910,14,192,17,53,,52,11,17,,193,42,0
Wisconsin,7/13/2019,986,,231,20,38,11,51,10,13,,239,34,0
Wisconsin,7/20/2019,997,,214,29,41,12,57,,19,,220,55,0
Wisconsin,7/27/2019,1026,14,227,32,48,,55,11,17,,215,40,0
Wisconsin,8/3/2019,976,11,223,39,34,,43,15,17,,210,45,0
Wisconsin,8/10/2019,997,,240,29,55,,51,21,10,,200,38,0
Wisconsin,8/17/2019,989,,214,24,42,14,57,10,23,,226,54,0
Wisconsin,8/24/2019,958,11,240,28,38,,51,,15,,199,41,0
Wisconsin,8/31/2019,1049,10,249,25,44,20,60,16,17,,189,48,0
Wisconsin,9/7/2019,1054,,242,28,39,13,65,17,19,,228,48,0
Wisconsin,9/14/2019,987,11,216,24,43,10,48,,20,,210,51,0
Wisconsin,9/21/2019,969,,226,30,41,,41,13,19,10,213,37,0
Wisconsin,9/28/2019,1042,13,238,30,49,12,44,15,15,12,227,47,0
Wisconsin,10/5/2019,966,,215,23,40,10,46,12,15,,227,40,0
Wisconsin,10/12/2019,1093,11,230,36,53,14,56,11,19,,232,49,0
Wisconsin,10/19/2019,1095,17,224,28,52,11,48,17,20,,276,55,0
Wisconsin,10/26/2019,1105,,213,31,55,13,56,16,31,,259,48,0
Wisconsin,11/2/2019,1065,13,243,27,65,18,44,14,18,,224,47,0
Wisconsin,11/9/2019,1079,16,228,27,44,12,46,17,32,,231,59,0
Wisconsin,11/16/2019,1043,14,225,34,41,16,53,12,12,,229,51,0
Wisconsin,11/23/2019,1074,,243,42,46,14,55,14,15,,253,34,0
Wisconsin,11/30/2019,1040,14,203,29,51,13,53,16,17,,243,42,0
Wisconsin,12/7/2019,1090,,201,30,63,13,50,10,19,,246,45,0
Wisconsin,12/14/2019,1111,14,251,30,49,11,49,13,19,,238,50,0
Wisconsin,12/21/2019,1056,,209,31,49,20,61,15,17,,239,47,0
Wisconsin,12/28/2019,1091,,220,27,58,11,63,14,18,,241,56,0
Wisconsin,1/4/2020,1118,13,228,29,54,21,52,15,21,,270,56,0
Wisconsin,1/11/2020,1060,,192,28,54,26,59,11,19,,236,49,0
Wisconsin,1/18/2020,1133,15,225,26,50,13,89,10,21,,242,66,0
Wisconsin,1/25/2020,1086,15,225,30,42,22,67,18,19,,216,61,
Wisconsin,2/1/2020,1176,16,229,28,60,21,61,15,19,,285,43,0
Wisconsin,2/8/2020,1055,,211,27,47,18,63,14,21,,230,54,0
Wisconsin,2/15/2020,1125,13,215,37,39,19,64,18,19,,271,48,0
Wisconsin,2/22/2020,1161,11,237,35,60,21,63,14,14,,258,55,0
Wisconsin,2/29/2020,1136,13,226,37,49,26,58,15,10,,240,56,0
Wisconsin,3/7/2020,1116,,221,44,47,31,63,15,13,,253,43,0
Wisconsin,3/14/2020,1105,10,240,30,42,40,60,12,14,,231,57,0
Wisconsin,3/21/2020,1115,16,205,21,63,38,67,16,18,,241,45,
Wisconsin,3/28/2020,1146,17,215,31,54,26,68,22,16,,257,57,19
Wisconsin,4/4/2020,1221,13,191,31,51,27,62,15,17,,267,55,75
Wisconsin,4/11/2020,1170,10,225,30,52,18,68,16,23,,250,45,72
Wisconsin,4/18/2020,1150,,204,49,60,10,50,13,14,,223,62,70
Wisconsin,4/25/2020,1026,,211,35,61,18,44,,13,,202,41,40
Wisconsin,5/2/2020,1162,20,221,32,51,15,42,11,13,,244,58,70
Wisconsin,5/9/2020,1080,,215,23,44,,41,,11,11,239,49,54
Wisconsin,5/16/2020,1022,11,221,30,38,11,54,,19,,196,51,48
Wisconsin,5/23/2020,1075,12,221,24,40,,50,,11,,215,51,58
Wisconsin,5/30/2020,1138,,236,37,38,,42,10,16,,242,46,85
Wisconsin,6/6/2020,1043,16,218,36,39,,39,10,20,,221,50,42
Wisconsin,6/13/2020,1025,,214,33,46,,41,16,21,,209,55,40
Wisconsin,6/20/2020,1085,13,217,23,46,10,52,16,15,,230,58,35
Wisconsin,6/27/2020,1034,11,205,21,41,,46,12,19,15,192,50,34
Wisconsin,7/4/2020,1066,14,195,39,43,10,40,14,15,,252,43,20
Wisconsin,7/11/2020,1047,13,222,25,39,,60,15,18,14,194,60,15
Wisconsin,7/18/2020,1037,13,234,22,28,,55,,10,10,214,55,28
Wisconsin,7/25/2020,1101,14,225,28,40,,38,10,18,12,254,58,42
Wisconsin,8/1/2020,1057,,221,31,40,14,48,17,16,22,221,53,41
Wisconsin,8/8/2020,1098,,241,28,32,11,50,,14,25,227,55,41
Wisconsin,8/15/2020,1124,21,254,25,40,,47,12,16,15,222,44,37
Wisconsin,8/22/2020,1059,10,229,21,50,,55,16,19,18,210,47,33
Wisconsin,8/29/2020,1078,10,217,34,43,,30,20,17,24,236,51,37
Wisconsin,9/5/2020,1037,12,230,20,49,10,41,15,,21,226,53,30
Wisconsin,9/12/2020,1064,,182,37,53,,39,,21,29,207,51,34
Wisconsin,9/19/2020,1138,12,237,32,61,13,38,,10,39,239,61,30
Wisconsin,9/26/2020,1100,19,230,35,43,,54,,12,56,220,51,48
Wisconsin,10/3/2020,1155,12,225,43,37,,54,,12,42,247,46,75
Wisconsin,10/10/2020,1160,,222,28,58,,41,12,15,52,219,55,107
Wisconsin,10/17/2020,1236,10,207,24,54,15,44,,20,45,219,54,170
Wisconsin,10/24/2020,1382,20,226,33,53,17,53,16,14,50,247,65,224
Wisconsin,10/31/2020,1422,10,225,38,46,17,49,19,15,52,261,60,276
Wisconsin,11/7/2020,1554,10,226,35,68,12,59,15,13,60,282,44,348
Wisconsin,11/14/2020,1569,12,224,40,64,12,52,16,23,79,270,53,390
Wisconsin,11/21/2020,1109,,190,28,43,,44,,11,49,172,40,280
Wyoming,1/5/2019,97,,20,,,,10,,,0,26,0,0
Wyoming,1/12/2019,106,,16,,,,,,0,,25,,0
Wyoming,1/19/2019,81,,16,,,,,,,0,11,,0
Wyoming,1/26/2019,95,0,17,,,,,0,,,17,11,0
Wyoming,2/2/2019,74,0,19,0,,,0,,,,15,,0
Wyoming,2/9/2019,100,0,15,,,,14,,0,,19,,0
Wyoming,2/16/2019,93,,20,,,,10,,0,,29,,0
Wyoming,2/23/2019,87,0,17,,,,,0,,,25,,0
Wyoming,3/2/2019,84,0,17,,,,,0,,0,20,,0
Wyoming,3/9/2019,101,0,17,,,,,,,,29,,0
Wyoming,3/16/2019,111,0,11,,,,,0,,0,25,,0
Wyoming,3/23/2019,90,,23,,,,,0,,0,18,,0
Wyoming,3/30/2019,87,0,19,,,,,0,,0,25,,0
Wyoming,4/6/2019,89,,11,,,0,11,,,,19,,0
Wyoming,4/13/2019,70,,13,,,0,,,,,18,,0
Wyoming,4/20/2019,88,0,17,,,,,,,,14,,0
Wyoming,4/27/2019,85,,19,,,,,0,,,24,,0
Wyoming,5/4/2019,83,0,,,,,10,0,,0,16,,0
Wyoming,5/11/2019,111,,22,,,,12,0,,,13,,0
Wyoming,5/18/2019,86,0,16,,,,,,0,,22,,0
Wyoming,5/25/2019,95,0,22,,,,10,,,,17,,0
Wyoming,6/1/2019,88,0,17,,,,,,,0,21,,0
Wyoming,6/8/2019,79,,14,0,,,,0,,0,18,,0
Wyoming,6/15/2019,73,,,,,,,,0,0,15,,0
Wyoming,6/22/2019,94,0,16,,,,,,0,,25,,0
Wyoming,6/29/2019,84,,14,,,0,,,,0,19,,0
Wyoming,7/6/2019,98,,24,,,,10,,0,,19,,0
Wyoming,7/13/2019,86,0,14,,,0,,,,,21,,0
Wyoming,7/20/2019,74,0,19,,,0,,,,0,15,,0
Wyoming,7/27/2019,97,,27,,,,,,,,17,,0
Wyoming,8/3/2019,74,,14,,,0,,,0,,12,,0
Wyoming,8/10/2019,83,0,14,,,,10,,0,,17,,0
Wyoming,8/17/2019,71,,11,,,,,0,,0,14,,0
Wyoming,8/24/2019,78,0,20,0,,0,,0,,0,18,,0
Wyoming,8/31/2019,89,,19,,,,10,0,0,,21,0,0
Wyoming,9/7/2019,98,,22,,,,,,0,,18,,0
Wyoming,9/14/2019,101,0,21,,,,10,,0,0,26,,0
Wyoming,9/21/2019,83,0,20,,,,,,0,0,17,,0
Wyoming,9/28/2019,105,0,17,,,,,,,,28,,0
Wyoming,10/5/2019,88,0,21,,,,,0,,0,19,,0
Wyoming,10/12/2019,85,0,15,,,0,,,,,24,,0
Wyoming,10/19/2019,95,,15,,,,,,0,0,24,,0
Wyoming,10/26/2019,97,0,21,,,0,10,,,0,22,,0
Wyoming,11/2/2019,93,0,20,,,,,0,,0,20,,0
Wyoming,11/9/2019,86,,17,,,,,0,0,0,21,,0
Wyoming,11/16/2019,94,,24,,,,,,,,15,,0
Wyoming,11/23/2019,83,0,20,,,,,0,,0,13,,0
Wyoming,11/30/2019,110,0,25,,,0,,0,,,12,,0
Wyoming,12/7/2019,87,,13,,,,,,,0,25,,0
Wyoming,12/14/2019,90,0,14,,,,,0,,,18,,0
Wyoming,12/21/2019,110,0,22,,,0,11,,0,,21,,0
Wyoming,12/28/2019,88,,18,,,0,,,0,,15,,0
Wyoming,1/4/2020,144,,31,,,,10,,,,30,,0
Wyoming,1/11/2020,81,,13,0,,,,,0,0,18,,0
Wyoming,1/18/2020,103,,19,,,,14,0,,0,20,,0
Wyoming,1/25/2020,96,0,19,,,,,,0,,27,,0
Wyoming,2/1/2020,94,,14,,,,,,,,15,,0
Wyoming,2/8/2020,97,0,20,,,,,,0,,22,,0
Wyoming,2/15/2020,75,,19,,0,0,,,0,,17,,0
Wyoming,2/22/2020,101,0,18,,,,,,0,0,23,,0
Wyoming,2/29/2020,100,,22,,,,13,,,0,20,,0
Wyoming,3/7/2020,80,0,19,,,,,,,0,10,,0
Wyoming,3/14/2020,85,,15,,,,,,0,,22,,0
Wyoming,3/21/2020,117,0,26,,10,,,,0,,24,,0
Wyoming,3/28/2020,88,0,,,,,,,0,0,18,,0
Wyoming,4/4/2020,123,0,21,,,,10,,0,,26,,0
Wyoming,4/11/2020,102,,18,,,,13,,,0,15,,0
Wyoming,4/18/2020,89,,14,,,,,,,,26,,
Wyoming,4/25/2020,98,,20,0,,,,,,,17,,
Wyoming,5/2/2020,68,,16,,,,,0,,,17,,0
Wyoming,5/9/2020,83,0,15,,,0,10,,,0,14,,0
Wyoming,5/16/2020,101,0,23,,,,,0,,,24,,
Wyoming,5/23/2020,96,0,15,,,,,,,,27,,
Wyoming,5/30/2020,84,0,15,,,,,,0,,22,,
Wyoming,6/6/2020,105,0,15,,,0,,,0,,25,,
Wyoming,6/13/2020,96,,18,0,,,,0,,,20,,
Wyoming,6/20/2020,93,,17,,,,,,0,0,22,,
Wyoming,6/27/2020,89,0,26,,,0,,,0,0,14,,0
Wyoming,7/4/2020,102,0,20,,,,,0,,,22,,0
Wyoming,7/11/2020,104,,18,,,,,0,,,19,,
Wyoming,7/18/2020,101,0,17,,,,,,,,23,,
Wyoming,7/25/2020,95,,15,,,,,0,,,16,,
Wyoming,8/1/2020,90,0,15,,,,,0,,0,19,,0
Wyoming,8/8/2020,106,0,18,,,,,0,,,23,,
Wyoming,8/15/2020,113,0,25,,,,14,0,0,,18,,
Wyoming,8/22/2020,100,0,21,,,,,,,,13,,
Wyoming,8/29/2020,89,0,18,,,0,,,0,0,20,,0
Wyoming,9/5/2020,107,,18,,,,,,,,31,,
Wyoming,9/12/2020,121,,19,,,,,,,,30,,
Wyoming,9/19/2020,94,,14,,,,,0,,,19,,
Wyoming,9/26/2020,112,0,27,,,,,,,,27,,
Wyoming,10/3/2020,119,,19,,,0,,,,,24,,
Wyoming,10/10/2020,101,,21,,,,,,0,,19,,
Wyoming,10/17/2020,106,0,13,,,0,15,,,,21,,
Wyoming,10/24/2020,131,,17,,,0,,,,,26,,17
Wyoming,10/31/2020,105,0,14,,,,,,0,,16,,23
Wyoming,11/7/2020,129,0,23,,,0,10,0,0,,17,,38
Wyoming,11/14/2020,97,,12,0,,,,0,,,21,0,23
Wyoming,11/21/2020,62,,14,,,0,,,0,,,,
United States,1/5/2019,58474,788,11655,1941,2413,1272,3459,911,1089,651,13896,2888,0
United States,1/12/2019,58514,820,11886,1758,2451,1319,3616,937,1035,599,13645,3095,0
United States,1/19/2019,58354,807,11878,1826,2609,1331,3388,956,1112,596,13639,3112,0
United States,1/26/2019,58034,829,11731,1926,2447,1241,3444,918,1054,643,13755,2985,0
United States,2/2/2019,58278,793,11752,1901,2520,1313,3390,923,1076,596,13777,3105,0
United States,2/9/2019,58663,820,11716,1823,2580,1338,3515,946,1041,625,13671,2990,0
United States,2/16/2019,58120,817,11687,1901,2558,1407,3423,926,1089,632,13754,3002,0
United States,2/23/2019,58135,826,11779,1823,2516,1412,3497,937,1093,591,13562,3058,0
United States,3/2/2019,58074,803,11548,1893,2373,1429,3433,862,1018,609,13916,3005,0
United States,3/9/2019,58684,800,11840,1810,2461,1476,3443,942,1043,627,13833,3119,0
United States,3/16/2019,58023,820,11746,1748,2467,1487,3479,942,1109,621,13572,3069,0
United States,3/23/2019,57220,776,11528,1814,2390,1421,3384,929,1077,567,13440,2985,0
United States,3/30/2019,56776,835,11450,1787,2457,1318,3402,918,996,619,13274,3048,0
United States,4/6/2019,56729,776,11468,1740,2440,1224,3344,832,1021,610,13258,2994,0
United States,4/13/2019,55636,778,11323,1760,2245,1118,3345,899,998,627,12806,2969,0
United States,4/20/2019,54590,768,11260,1660,2282,1038,3221,846,1012,588,12974,2854,0
United States,4/27/2019,53770,733,11202,1712,2247,1007,3095,868,976,567,12583,2815,0
United States,5/4/2019,54118,729,11347,1669,2210,940,3017,880,996,571,12549,2917,0
United States,5/11/2019,53602,730,11362,1681,2151,866,3121,828,956,580,12377,2783,0
United States,5/18/2019,53696,679,11529,1646,2209,836,2979,814,965,627,12523,2770,0
United States,5/25/2019,53829,672,11656,1637,2204,806,3052,792,901,606,12498,2708,0
United States,6/1/2019,52858,684,11301,1514,2226,816,2978,818,968,520,12217,2743,0
United States,6/8/2019,53305,686,11225,1684,2245,808,2975,801,926,582,12175,2728,0
United States,6/15/2019,52793,677,11489,1625,2230,758,2913,833,988,584,12078,2593,0
United States,6/22/2019,52424,656,11344,1569,2143,759,2801,775,984,553,12022,2774,0
United States,6/29/2019,52325,680,11433,1556,2111,768,2802,786,901,610,12064,2688,0
United States,7/6/2019,52505,694,11201,1585,2154,732,2766,771,868,599,12184,2705,0
United States,7/13/2019,52078,696,11374,1533,2124,688,2798,736,992,600,11882,2691,0
United States,7/20/2019,51796,657,11310,1636,2099,691,2704,747,930,612,11687,2652,0
United States,7/27/2019,51815,695,11391,1537,2147,700,2609,789,927,572,11767,2652,0
United States,8/3/2019,51558,683,11433,1509,2149,723,2592,811,893,582,11842,2656,0
United States,8/10/2019,51856,634,11344,1562,2121,691,2612,789,910,636,11641,2649,0
United States,8/17/2019,51132,631,11352,1496,2066,674,2545,758,930,597,11606,2693,0
United States,8/24/2019,51149,654,11441,1488,2162,649,2619,695,870,539,11513,2679,0
United States,8/31/2019,51296,678,11432,1457,2131,692,2521,727,844,583,11593,2729,0
United States,9/7/2019,51959,661,11399,1441,2178,677,2573,769,926,601,11709,2645,0
United States,9/14/2019,51759,713,11422,1547,2174,639,2660,730,854,551,11742,2807,0
United States,9/21/2019,51910,646,11300,1544,2193,695,2601,802,927,573,11743,2673,0
United States,9/28/2019,52875,752,11694,1601,2183,707,2669,803,942,641,11798,2846,0
United States,10/5/2019,52684,671,11470,1591,2305,660,2628,858,955,623,11766,2780,0
United States,10/12/2019,53220,752,11646,1539,2309,724,2654,805,946,629,11916,2820,0
United States,10/19/2019,54440,723,11701,1627,2347,771,2758,831,971,635,12527,2866,0
United States,10/26/2019,54156,725,11659,1617,2406,763,2702,811,993,604,12410,2960,0
