jurisdiction,week_end_date,all_cause,septicemia,cancer,diabetes,Alzheimers,influenza_pneumonia,chronic_LRD,other_respiratory,kidney,NEC,heart_disease,CBVD
West Virginia,10/8/2016,432,,87,11,17,,26,,11,,88,18
West Virginia,10/15/2016,418,,92,13,16,,35,,10,14,80,18
West Virginia,10/22/2016,414,,84,17,11,,27,,10,,75,24
West Virginia,10/29/2016,425,,90,19,,11,34,,11,12,96,14
West Virginia,11/5/2016,436,,98,17,17,,34,,,,89,18
West Virginia,11/12/2016,430,,86,17,14,,31,,,12,81,24
West Virginia,11/19/2016,408,,86,22,12,,22,,14,10,90,25
West Virginia,11/26/2016,438,,111,19,11,,25,,,17,96,11
West Virginia,12/3/2016,436,,100,18,12,,30,,13,14,79,13
West Virginia,12/10/2016,459,,100,17,22,,29,,,12,104,20
West Virginia,12/17/2016,464,12,98,23,20,13,26,10,12,16,79,15
West Virginia,12/24/2016,416,,75,,18,10,35,,,12,93,16
West Virginia,12/31/2016,458,,79,19,20,13,50,,,16,101,12
West Virginia,1/7/2017,474,,87,12,20,15,45,,,,103,28
West Virginia,1/14/2017,513,,85,18,14,,42,,11,18,105,23
West Virginia,1/21/2017,483,,84,11,15,11,42,,,,110,18
West Virginia,1/28/2017,458,,86,17,21,,39,,10,14,100,18
West Virginia,2/4/2017,478,,93,12,22,11,37,,12,12,107,22
West Virginia,2/11/2017,460,,92,18,13,12,37,,,,96,28
West Virginia,2/18/2017,461,,89,16,11,10,44,,12,16,105,20
West Virginia,2/25/2017,466,,79,19,18,,39,,11,10,93,23
West Virginia,3/4/2017,426,,83,18,14,11,31,,,11,92,13
West Virginia,3/11/2017,437,,89,19,14,15,29,,11,16,82,15
West Virginia,3/18/2017,462,,94,17,12,12,31,,,10,105,22
West Virginia,3/25/2017,480,,98,10,22,14,47,,,10,103,16
West Virginia,4/1/2017,481,12,87,16,17,13,44,,,,92,23
West Virginia,4/8/2017,468,,82,16,14,11,38,,13,12,92,18
West Virginia,4/15/2017,481,,88,17,14,,39,,,17,99,30
West Virginia,4/22/2017,422,,83,14,10,,35,,,11,85,25
West Virginia,4/29/2017,399,,76,12,12,,36,,,,88,17
West Virginia,5/6/2017,424,,85,28,,10,27,,,,88,20
West Virginia,5/13/2017,402,,69,19,12,,30,,,10,86,15
West Virginia,5/20/2017,392,,74,11,11,,35,,,11,88,16
West Virginia,5/27/2017,374,,74,,11,,32,,,,76,28
West Virginia,6/3/2017,407,,81,14,13,,30,,,,101,17
West Virginia,6/10/2017,411,,83,12,10,,42,,,,73,16
West Virginia,6/17/2017,387,,107,13,11,,25,,,11,78,12
West Virginia,6/24/2017,401,,73,11,11,,23,,,15,89,22
West Virginia,7/1/2017,383,,88,10,14,,16,,,,84,11
West Virginia,7/8/2017,412,,86,15,,,37,,,,76,17
West Virginia,7/15/2017,401,10,92,11,14,,25,,,10,74,20
West Virginia,7/22/2017,375,,72,,10,,32,,,11,78,11
West Virginia,7/29/2017,394,,88,15,11,,35,,,,86,19
West Virginia,8/5/2017,367,,85,17,12,,20,,10,,78,12
West Virginia,8/12/2017,359,,75,14,11,,21,,,,71,13
West Virginia,8/19/2017,443,,98,17,15,11,26,,,12,91,18
West Virginia,8/26/2017,424,,94,19,12,15,22,,10,10,86,22
West Virginia,9/2/2017,396,,88,11,13,,25,,,,95,23
West Virginia,9/9/2017,404,,77,17,,,18,,13,13,88,17
West Virginia,9/16/2017,394,,80,15,,,27,,11,15,87,16
West Virginia,9/23/2017,393,,91,15,10,,25,,,11,89,20
West Virginia,9/30/2017,399,,91,16,16,,24,,,,84,12
West Virginia,10/7/2017,439,,87,21,14,,31,,,,98,18
West Virginia,10/14/2017,451,,98,17,22,,33,,,11,85,23
West Virginia,10/21/2017,417,,95,23,23,,26,,,,78,16
West Virginia,10/28/2017,437,,99,11,13,,39,,12,,72,22
West Virginia,11/4/2017,430,11,88,15,12,11,27,,11,10,92,23
West Virginia,11/11/2017,473,,106,19,15,,33,,12,,102,24
West Virginia,11/18/2017,460,,79,23,,,34,,,12,93,19
West Virginia,11/25/2017,432,,94,31,,,23,,16,,100,17
West Virginia,12/2/2017,419,,81,16,19,,33,10,,,83,21
West Virginia,12/9/2017,464,,89,30,21,,30,,10,,93,16
West Virginia,12/16/2017,491,,97,21,17,10,39,,11,14,102,27
West Virginia,12/23/2017,490,,102,25,17,,36,,12,12,89,25
West Virginia,12/30/2017,490,,85,28,22,12,45,,,11,96,30
West Virginia,1/6/2018,604,,93,28,19,25,57,11,15,14,135,24
West Virginia,1/13/2018,585,,109,28,18,37,38,,19,10,130,21
West Virginia,1/20/2018,570,,106,23,20,25,37,,14,,131,33
West Virginia,1/27/2018,475,,87,24,18,19,44,,13,11,98,23
West Virginia,2/3/2018,473,12,87,24,17,23,35,,12,12,91,20
West Virginia,2/10/2018,499,,91,17,11,17,54,,14,,99,21
West Virginia,2/17/2018,449,,106,21,14,14,37,,,10,87,16
West Virginia,2/24/2018,425,,102,11,11,,30,,10,,93,15
West Virginia,3/3/2018,440,12,83,12,12,17,40,,,,92,13
West Virginia,3/10/2018,466,17,98,16,18,15,29,,,12,87,16
West Virginia,3/17/2018,458,,85,19,14,11,40,,12,,92,26
West Virginia,3/24/2018,472,,78,10,21,13,36,,,11,107,24
West Virginia,3/31/2018,448,12,67,18,18,13,27,,,,107,20
West Virginia,4/7/2018,443,,84,18,15,11,28,,,,83,30
West Virginia,4/14/2018,460,,97,18,10,14,35,,,,94,16
West Virginia,4/21/2018,433,,76,16,,10,41,,13,10,100,16
West Virginia,4/28/2018,428,,89,18,15,,33,,,,99,11
West Virginia,5/5/2018,460,,91,18,16,,45,,,12,105,17
West Virginia,5/12/2018,399,,77,28,,11,27,,,,73,19
West Virginia,5/19/2018,436,,83,20,10,,36,,11,,114,19
West Virginia,5/26/2018,395,,97,17,12,,35,,,,75,10
West Virginia,6/2/2018,441,,79,24,15,,40,,15,,94,20
West Virginia,6/9/2018,431,,80,21,18,,27,,,,96,13
West Virginia,6/16/2018,416,,103,17,18,,25,,,,83,20
West Virginia,6/23/2018,405,,77,13,18,,27,,,,89,20
West Virginia,6/30/2018,416,,77,19,14,,33,,,,99,21
West Virginia,7/7/2018,430,,101,14,12,,28,,,,99,16
West Virginia,7/14/2018,407,,96,,14,,27,,,,95,10
West Virginia,7/21/2018,395,,79,17,17,,24,,,,103,13
West Virginia,7/28/2018,408,,93,16,17,,29,,,,75,17
West Virginia,8/4/2018,365,,74,17,12,,29,,,,91,17
West Virginia,8/11/2018,403,,84,18,14,,26,,15,,85,12
West Virginia,8/18/2018,389,,84,15,21,,34,,,,68,19
West Virginia,8/25/2018,379,,79,15,11,,20,,11,,95,16
West Virginia,9/1/2018,411,,87,17,10,,18,,12,12,79,17
West Virginia,9/8/2018,428,12,90,14,11,,20,,15,,95,16
West Virginia,9/15/2018,424,,100,15,15,,25,,,,82,16
West Virginia,9/22/2018,421,,76,14,16,,28,,,,102,16
West Virginia,9/29/2018,407,,85,22,14,,25,,,,96,14
West Virginia,10/6/2018,426,,99,20,16,,30,,11,,86,13
West Virginia,10/13/2018,422,,94,13,14,,24,,10,,89,15
West Virginia,10/20/2018,412,,88,19,,,25,,,,107,24
West Virginia,10/27/2018,448,,84,19,17,,37,,10,,77,19
West Virginia,11/3/2018,456,,83,19,12,,33,,,10,108,21
West Virginia,11/10/2018,442,,89,18,,,35,,10,10,99,21
West Virginia,11/17/2018,408,,78,23,13,,24,,10,,91,19
West Virginia,11/24/2018,424,,90,16,13,,34,,10,,81,24
West Virginia,12/1/2018,432,,80,16,14,10,41,,12,10,75,16
West Virginia,12/8/2018,457,10,92,21,16,,29,,,11,93,19
West Virginia,12/15/2018,448,,81,14,10,,35,,,12,110,26
West Virginia,12/22/2018,428,,90,16,19,,34,,10,,89,15
West Virginia,12/29/2018,458,,93,17,15,,32,,12,10,88,20
Wisconsin,1/4/2014,580,,120,15,20,19,31,11,,,125,22
Wisconsin,1/11/2014,1015,16,209,35,38,22,61,13,20,,251,44
Wisconsin,1/18/2014,1032,10,235,25,49,32,58,11,21,,228,41
Wisconsin,1/25/2014,982,10,211,34,40,29,41,14,24,,223,33
Wisconsin,2/1/2014,1015,,234,23,33,27,64,12,29,,227,51
Wisconsin,2/8/2014,975,10,212,33,21,23,51,,17,,244,47
Wisconsin,2/15/2014,988,15,235,28,35,18,50,13,19,,246,42
Wisconsin,2/22/2014,1044,,226,27,44,19,57,13,25,,227,55
Wisconsin,3/1/2014,960,17,210,32,33,19,54,17,21,,216,59
Wisconsin,3/8/2014,956,17,219,26,29,17,64,10,14,,221,40
Wisconsin,3/15/2014,1027,18,208,30,37,21,51,17,25,,246,54
Wisconsin,3/22/2014,970,,210,31,37,18,55,,23,,221,44
Wisconsin,3/29/2014,962,,222,37,35,23,45,,14,0,223,54
Wisconsin,4/5/2014,938,13,229,29,27,21,51,13,23,,222,42
Wisconsin,4/12/2014,972,,234,22,38,29,65,13,15,,200,37
Wisconsin,4/19/2014,967,,223,30,28,19,65,15,17,,216,42
Wisconsin,4/26/2014,934,,206,24,34,18,49,16,16,,208,51
Wisconsin,5/3/2014,968,14,212,26,40,19,58,13,20,,212,56
Wisconsin,5/10/2014,969,12,225,34,35,23,50,14,25,,206,48
Wisconsin,5/17/2014,926,,217,27,34,18,58,13,16,,215,46
Wisconsin,5/24/2014,906,13,216,20,26,13,48,16,15,0,235,38
Wisconsin,5/31/2014,948,10,210,29,35,14,53,14,15,,222,41
Wisconsin,6/7/2014,907,,202,18,33,10,41,16,12,,228,57
Wisconsin,6/14/2014,859,,229,13,29,15,45,17,16,,188,34
Wisconsin,6/21/2014,892,12,197,20,31,12,49,14,24,,192,46
Wisconsin,6/28/2014,898,11,219,19,34,12,50,10,17,,186,45
Wisconsin,7/5/2014,900,,181,34,27,10,53,11,17,,214,44
Wisconsin,7/12/2014,930,,220,35,31,18,46,15,17,,181,53
Wisconsin,7/19/2014,870,10,225,23,26,18,47,10,11,,190,48
Wisconsin,7/26/2014,907,,242,28,36,13,41,16,21,,187,35
Wisconsin,8/2/2014,884,,221,20,29,,59,12,16,,183,41
Wisconsin,8/9/2014,852,10,177,20,37,11,47,12,19,,180,40
Wisconsin,8/16/2014,885,,194,22,28,12,49,11,14,,223,51
Wisconsin,8/23/2014,917,,217,21,43,19,41,13,19,,183,46
Wisconsin,8/30/2014,916,11,224,21,28,16,38,15,18,,194,40
Wisconsin,9/6/2014,934,11,213,26,30,23,45,,13,,207,45
Wisconsin,9/13/2014,906,,192,21,33,15,52,12,27,,212,48
Wisconsin,9/20/2014,939,,225,12,37,16,50,,17,,193,55
Wisconsin,9/27/2014,904,12,219,25,30,13,50,23,16,,185,48
Wisconsin,10/4/2014,940,12,228,25,28,22,56,13,26,,203,48
Wisconsin,10/11/2014,1046,,239,25,39,15,58,,23,,223,53
Wisconsin,10/18/2014,976,11,243,30,22,19,50,,22,10,199,53
Wisconsin,10/25/2014,960,11,213,23,44,19,54,,14,,206,54
Wisconsin,11/1/2014,1001,15,243,17,41,14,55,11,17,,214,53
Wisconsin,11/8/2014,1033,,248,24,45,18,60,13,13,,226,51
Wisconsin,11/15/2014,1002,10,204,28,47,22,50,12,17,,202,51
Wisconsin,11/22/2014,985,,214,24,43,14,54,18,10,,225,53
Wisconsin,11/29/2014,1056,,215,33,51,15,62,17,22,,260,51
Wisconsin,12/6/2014,1008,,206,27,41,23,53,13,18,,238,53
Wisconsin,12/13/2014,998,,224,28,49,21,54,10,19,,207,55
Wisconsin,12/20/2014,1044,14,213,25,57,28,55,11,20,,246,55
Wisconsin,12/27/2014,1055,13,209,24,42,35,66,15,20,,248,58
Wisconsin,1/3/2015,1150,13,229,20,60,50,69,15,18,,277,63
Wisconsin,1/10/2015,1196,11,227,31,37,80,78,12,26,,274,54
Wisconsin,1/17/2015,1164,16,234,35,67,65,65,12,17,0,246,56
Wisconsin,1/24/2015,1084,10,224,28,46,36,84,15,29,,245,58
Wisconsin,1/31/2015,997,10,198,31,52,29,65,23,17,0,225,67
Wisconsin,2/7/2015,967,11,192,31,55,18,66,16,15,,251,55
Wisconsin,2/14/2015,888,,207,22,33,27,51,11,15,,199,50
Wisconsin,2/21/2015,777,,154,21,40,19,49,,10,,180,47
Wisconsin,2/28/2015,431,,86,,22,11,33,,,,71,23
Wisconsin,3/7/2015,310,,46,11,,,12,,,0,74,19
Wisconsin,3/14/2015,661,,131,13,30,15,52,,13,,150,35
Wisconsin,3/21/2015,888,11,191,28,37,21,58,12,20,,202,55
Wisconsin,3/28/2015,883,,188,18,31,19,63,23,18,0,209,44
Wisconsin,4/4/2015,844,13,207,33,40,19,64,,12,,185,38
Wisconsin,4/11/2015,907,,183,19,32,22,69,17,16,,211,40
Wisconsin,4/18/2015,1046,10,234,24,41,27,65,10,18,,239,46
Wisconsin,4/25/2015,991,,194,26,42,27,71,,18,,238,53
Wisconsin,5/2/2015,964,,219,19,35,16,50,12,20,0,222,40
Wisconsin,5/9/2015,970,13,211,34,38,17,68,15,16,,212,39
Wisconsin,5/16/2015,872,,199,14,26,14,52,12,20,,214,43
Wisconsin,5/23/2015,902,,190,27,34,19,48,19,18,,209,53
Wisconsin,5/30/2015,858,,197,29,31,17,54,,16,,199,36
Wisconsin,6/6/2015,957,12,252,21,34,12,47,,26,,215,37
Wisconsin,6/13/2015,878,,209,30,32,,51,14,16,,202,43
Wisconsin,6/20/2015,878,,229,29,25,,43,16,24,,186,42
Wisconsin,6/27/2015,899,,236,26,22,11,36,14,21,,200,42
Wisconsin,7/4/2015,893,,192,29,35,13,50,11,18,,226,48
Wisconsin,7/11/2015,865,10,210,27,38,,45,,12,,176,52
Wisconsin,7/18/2015,898,11,222,31,25,,51,,19,,223,40
Wisconsin,7/25/2015,834,10,218,21,28,,37,,10,,186,42
Wisconsin,8/1/2015,476,,81,11,14,11,24,,10,,103,25
Wisconsin,8/8/2015,325,,60,,,,13,,,,64,16
Wisconsin,8/15/2015,676,,145,16,26,,32,10,13,,151,35
Wisconsin,8/22/2015,919,,210,24,34,12,43,16,16,,214,38
Wisconsin,8/29/2015,867,,216,23,40,17,34,13,14,,198,43
Wisconsin,9/5/2015,915,11,220,26,41,13,38,11,15,,198,41
Wisconsin,9/12/2015,918,,208,21,30,13,44,,19,,209,42
Wisconsin,9/19/2015,963,,247,27,36,14,63,,21,,200,40
Wisconsin,9/26/2015,992,,218,25,26,22,48,20,19,,205,55
Wisconsin,10/3/2015,912,,217,22,49,20,45,,13,,197,51
Wisconsin,10/10/2015,996,,253,20,41,12,49,21,16,,215,53
Wisconsin,10/17/2015,989,,209,25,45,12,64,11,12,,230,59
Wisconsin,10/24/2015,1077,11,251,24,55,15,58,20,22,,226,45
Wisconsin,10/31/2015,983,14,232,21,51,17,31,13,21,,220,38
Wisconsin,11/7/2015,931,,211,25,45,18,42,11,22,,195,57
Wisconsin,11/14/2015,942,11,202,28,37,18,49,17,25,13,198,43
Wisconsin,11/21/2015,1024,11,239,30,41,16,50,10,18,10,223,50
Wisconsin,11/28/2015,1002,17,222,28,44,11,41,17,21,,225,65
Wisconsin,12/5/2015,969,,231,32,27,19,42,12,14,10,219,51
Wisconsin,12/12/2015,875,11,195,31,45,14,41,,16,13,173,40
Wisconsin,12/19/2015,831,,168,24,33,,37,,25,,214,41
Wisconsin,12/26/2015,856,13,179,22,41,12,51,10,19,13,204,53
Wisconsin,1/2/2016,973,11,211,29,45,16,62,14,14,,209,48
Wisconsin,1/9/2016,1033,19,232,26,41,18,61,12,16,,240,51
Wisconsin,1/16/2016,1042,12,219,28,45,19,57,13,17,,234,60
Wisconsin,1/23/2016,1018,10,231,36,40,12,57,13,25,,210,52
Wisconsin,1/30/2016,1054,11,247,26,48,27,47,,18,,240,52
Wisconsin,2/6/2016,1041,14,219,34,53,17,62,11,28,,231,66
Wisconsin,2/13/2016,1013,11,259,37,39,12,48,13,20,,214,43
Wisconsin,2/20/2016,1094,,224,34,63,17,68,16,24,,240,44
Wisconsin,2/27/2016,1015,12,193,28,54,22,70,12,16,,226,46
Wisconsin,3/5/2016,1068,16,217,34,45,22,60,12,21,,250,61
Wisconsin,3/12/2016,1067,13,219,28,39,30,76,10,22,,231,41
Wisconsin,3/19/2016,1043,,246,34,37,30,68,10,25,,244,33
Wisconsin,3/26/2016,1055,11,224,43,41,26,65,16,24,,200,58
Wisconsin,4/2/2016,1058,17,238,30,33,36,70,16,20,,233,53
Wisconsin,4/9/2016,1003,10,225,24,51,27,60,11,22,,225,35
Wisconsin,4/16/2016,1039,,221,27,54,27,60,20,13,,241,47
Wisconsin,4/23/2016,996,,194,25,64,16,66,10,13,,219,62
Wisconsin,4/30/2016,968,14,201,26,51,22,52,,18,,206,39
Wisconsin,5/7/2016,966,12,216,30,38,14,41,16,25,,201,36
Wisconsin,5/14/2016,950,,201,25,34,16,40,18,21,,240,53
Wisconsin,5/21/2016,987,,236,26,42,17,58,17,20,,208,47
Wisconsin,5/28/2016,944,,211,32,34,16,41,10,18,,189,50
Wisconsin,6/4/2016,899,12,192,24,36,16,56,12,,,230,39
Wisconsin,6/11/2016,919,,223,22,35,14,53,18,14,,198,48
Wisconsin,6/18/2016,887,11,209,25,29,13,43,13,19,,197,40
Wisconsin,6/25/2016,893,,171,36,43,12,47,15,21,,194,32
Wisconsin,7/2/2016,912,10,212,14,35,,57,10,16,,188,41
Wisconsin,7/9/2016,915,13,220,28,44,20,38,10,11,,191,24
Wisconsin,7/16/2016,915,10,199,25,26,11,55,,19,,212,44
Wisconsin,7/23/2016,916,15,219,24,45,11,49,10,15,,201,44
Wisconsin,7/30/2016,903,,195,20,34,11,42,10,25,,196,42
Wisconsin,8/6/2016,934,,201,29,33,15,52,13,16,,198,46
Wisconsin,8/13/2016,1005,11,237,20,40,10,50,,16,,213,57
Wisconsin,8/20/2016,938,,222,25,34,14,33,11,22,,213,45
Wisconsin,8/27/2016,886,,194,38,35,12,34,15,16,,194,39
Wisconsin,9/3/2016,906,12,220,20,50,13,39,10,13,,219,42
Wisconsin,9/10/2016,985,10,221,23,38,,40,15,14,,240,48
Wisconsin,9/17/2016,984,10,232,25,51,20,45,15,18,,196,47
Wisconsin,9/24/2016,895,12,227,19,36,12,50,,12,,184,46
Wisconsin,10/1/2016,912,,194,29,44,12,53,,19,,200,51
Wisconsin,10/8/2016,990,10,227,26,41,11,47,13,19,,218,49
Wisconsin,10/15/2016,1027,,237,21,44,17,54,17,17,,235,45
Wisconsin,10/22/2016,1007,,231,17,44,16,54,12,14,,224,45
Wisconsin,10/29/2016,977,11,244,22,45,17,42,11,11,,242,39
Wisconsin,11/5/2016,948,10,218,36,43,17,52,11,20,,219,50
Wisconsin,11/12/2016,1071,12,249,25,52,16,56,13,23,,219,60
Wisconsin,11/19/2016,995,14,213,19,54,11,50,16,21,,238,47
Wisconsin,11/26/2016,968,,206,29,35,,56,14,18,,215,53
Wisconsin,12/3/2016,891,,184,21,46,19,62,11,18,,186,42
Wisconsin,12/10/2016,1023,,254,29,44,17,53,15,16,,210,51
Wisconsin,12/17/2016,1030,11,228,29,49,19,46,,20,,239,53
Wisconsin,12/24/2016,1079,,209,25,59,21,53,11,24,,265,46
Wisconsin,12/31/2016,1120,15,217,39,53,16,71,17,12,,238,56
Wisconsin,1/7/2017,1084,,221,34,56,30,67,15,18,,223,61
Wisconsin,1/14/2017,1092,14,193,33,55,16,72,15,22,,257,49
Wisconsin,1/21/2017,1096,,245,26,54,20,56,20,19,,260,45
Wisconsin,1/28/2017,1111,11,243,27,58,22,75,,14,,245,50
Wisconsin,2/4/2017,1098,15,222,38,75,21,52,10,19,,234,44
Wisconsin,2/11/2017,1126,20,226,35,44,27,55,16,22,,249,65
Wisconsin,2/18/2017,1071,,215,31,56,26,60,13,19,,238,55
Wisconsin,2/25/2017,1024,,195,29,42,37,73,14,32,,222,47
Wisconsin,3/4/2017,1029,,211,26,59,42,64,10,,,220,56
Wisconsin,3/11/2017,1037,12,248,38,41,35,58,19,22,,222,49
Wisconsin,3/18/2017,1044,,232,28,58,32,72,19,16,,226,36
Wisconsin,3/25/2017,1082,14,246,36,54,23,63,11,21,,201,61
Wisconsin,4/1/2017,1029,,210,18,56,41,50,17,25,,239,34
Wisconsin,4/8/2017,1065,10,217,31,50,33,61,17,11,,254,61
Wisconsin,4/15/2017,1030,17,217,32,49,30,55,16,13,,217,58
Wisconsin,4/22/2017,949,,199,24,45,26,55,,16,,209,67
Wisconsin,4/29/2017,963,16,215,27,35,14,48,,29,,236,36
Wisconsin,5/6/2017,973,12,220,22,38,19,59,12,21,,226,50
Wisconsin,5/13/2017,1013,13,220,25,48,13,63,13,24,,245,44
Wisconsin,5/20/2017,957,,189,26,28,17,59,11,13,,252,50
Wisconsin,5/27/2017,994,,208,32,57,14,52,16,20,,228,47
Wisconsin,6/3/2017,968,13,212,26,38,16,57,,18,,222,42
Wisconsin,6/10/2017,936,,190,29,33,10,46,12,14,,235,41
Wisconsin,6/17/2017,947,13,194,34,38,14,63,,11,,204,44
Wisconsin,6/24/2017,920,,208,17,34,14,47,10,16,,202,49
Wisconsin,7/1/2017,998,,231,23,38,14,44,12,11,,221,52
Wisconsin,7/8/2017,968,,214,22,25,11,44,15,19,,227,46
Wisconsin,7/15/2017,920,,210,21,42,11,47,10,10,,213,32
Wisconsin,7/22/2017,893,11,211,24,47,,38,13,12,,181,38
Wisconsin,7/29/2017,965,,219,28,37,17,45,13,20,,227,43
Wisconsin,8/5/2017,909,11,205,25,41,11,38,15,,,200,36
Wisconsin,8/12/2017,973,10,197,20,38,,56,19,17,,240,54
Wisconsin,8/19/2017,950,,232,18,39,,37,,10,,216,56
Wisconsin,8/26/2017,898,10,201,25,40,13,50,,15,,195,42
Wisconsin,9/2/2017,952,10,223,25,42,11,52,10,20,,213,48
Wisconsin,9/9/2017,983,,225,28,38,16,47,,26,,232,53
Wisconsin,9/16/2017,1008,10,214,29,60,13,52,16,19,,212,59
Wisconsin,9/23/2017,998,10,226,31,49,15,54,11,17,,222,31
Wisconsin,9/30/2017,904,,207,28,47,,46,14,12,,184,47
Wisconsin,10/7/2017,955,,211,30,40,,45,12,25,,210,47
Wisconsin,10/14/2017,964,10,209,30,45,13,51,21,10,,210,42
Wisconsin,10/21/2017,1022,14,217,23,52,,49,14,17,,224,49
Wisconsin,10/28/2017,1015,,202,27,62,13,50,12,19,,240,40
Wisconsin,11/4/2017,1026,,209,27,51,14,45,14,22,,215,43
Wisconsin,11/11/2017,1070,11,237,30,59,12,60,,19,,233,53
Wisconsin,11/18/2017,1047,12,218,20,42,19,57,14,18,,239,47
Wisconsin,11/25/2017,1067,13,232,32,48,23,48,,22,,255,41
Wisconsin,12/2/2017,968,13,222,22,39,15,50,,15,,253,52
Wisconsin,12/9/2017,1034,12,238,21,45,18,47,10,11,,241,39
Wisconsin,12/16/2017,1116,11,210,31,59,29,56,11,14,11,245,62
Wisconsin,12/23/2017,1071,15,241,22,59,16,52,13,23,,230,43
Wisconsin,12/30/2017,1087,10,210,34,37,19,55,12,23,11,262,55
Wisconsin,1/6/2018,1227,21,199,39,52,41,90,12,22,,285,50
Wisconsin,1/13/2018,1164,19,212,35,47,34,56,16,23,,276,57
Wisconsin,1/20/2018,1255,21,241,45,48,46,73,22,15,,266,50
Wisconsin,1/27/2018,1153,14,244,30,55,65,54,21,15,,228,53
Wisconsin,2/3/2018,1111,10,230,35,58,45,61,17,11,,237,45
Wisconsin,2/10/2018,1176,11,233,39,59,48,67,15,13,,253,67
Wisconsin,2/17/2018,1099,,205,33,55,60,60,21,16,,257,50
Wisconsin,2/24/2018,1056,12,207,27,53,41,59,20,13,,243,46
Wisconsin,3/3/2018,1064,10,199,19,48,35,61,16,23,,240,45
Wisconsin,3/10/2018,1043,11,194,32,48,23,72,10,18,,227,51
Wisconsin,3/17/2018,1035,14,210,30,59,29,61,11,13,,223,51
Wisconsin,3/24/2018,1087,15,239,29,39,20,78,15,15,,245,49
Wisconsin,3/31/2018,1056,14,219,25,39,30,66,14,15,,245,55
Wisconsin,4/7/2018,1034,14,239,33,54,30,52,11,19,,233,48
Wisconsin,4/14/2018,1058,,206,32,43,17,79,17,21,,250,43
Wisconsin,4/21/2018,1068,14,204,22,58,22,80,16,23,,255,52
Wisconsin,4/28/2018,1010,10,227,22,53,13,72,18,16,,209,48
Wisconsin,5/5/2018,1039,,262,28,38,23,62,10,,,227,53
Wisconsin,5/12/2018,1041,15,210,29,44,16,55,21,16,,226,53
Wisconsin,5/19/2018,958,,200,27,59,14,45,,15,,209,53
Wisconsin,5/26/2018,953,14,224,33,34,18,49,14,11,,219,34
Wisconsin,6/2/2018,923,10,203,36,29,15,48,,14,,220,42
Wisconsin,6/9/2018,936,,205,34,46,16,43,12,13,,215,38
Wisconsin,6/16/2018,923,,207,17,33,11,49,18,26,,186,36
Wisconsin,6/23/2018,951,,223,23,44,,38,12,11,,220,43
Wisconsin,6/30/2018,970,10,199,31,44,21,51,,16,,226,45
Wisconsin,7/7/2018,995,,201,36,49,16,55,18,12,,213,52
Wisconsin,7/14/2018,1034,10,249,34,48,13,46,12,23,,229,44
Wisconsin,7/21/2018,956,10,235,30,45,13,41,18,19,,198,40
Wisconsin,7/28/2018,952,12,215,25,37,14,46,15,14,,212,45
Wisconsin,8/4/2018,919,12,209,18,46,,40,12,10,,231,43
Wisconsin,8/11/2018,1019,,225,24,40,,42,18,22,,235,42
Wisconsin,8/18/2018,887,12,219,27,37,,47,15,16,,198,37
Wisconsin,8/25/2018,972,13,225,33,39,,46,,23,,219,47
Wisconsin,9/1/2018,1025,11,234,27,51,17,49,11,19,,205,52
Wisconsin,9/8/2018,886,16,196,29,42,10,53,10,23,,183,44
Wisconsin,9/15/2018,997,,227,27,42,,57,,15,,222,38
Wisconsin,9/22/2018,955,13,231,33,48,15,31,,11,,198,47
Wisconsin,9/29/2018,1002,,222,31,40,12,60,10,11,,211,58
Wisconsin,10/6/2018,1039,11,238,34,33,,52,10,18,,219,66
Wisconsin,10/13/2018,1022,16,222,23,40,,59,10,17,,242,49
Wisconsin,10/20/2018,1061,,213,31,58,,57,15,16,11,246,47
Wisconsin,10/27/2018,1041,11,211,25,53,11,34,12,24,,249,56
Wisconsin,11/3/2018,1026,12,210,25,40,20,44,,24,,230,50
Wisconsin,11/10/2018,975,10,237,24,48,12,41,11,24,,213,41
Wisconsin,11/17/2018,1029,,223,27,54,,46,11,22,,246,53
Wisconsin,11/24/2018,1048,,210,25,70,13,54,15,19,,261,58
Wisconsin,12/1/2018,1021,10,212,24,49,15,52,13,17,,254,42
Wisconsin,12/8/2018,1027,11,201,32,64,13,47,,23,,239,48
Wisconsin,12/15/2018,1083,,261,30,66,15,56,13,24,,245,53
Wisconsin,12/22/2018,1003,,207,28,44,23,63,10,18,,223,46
Wisconsin,12/29/2018,1012,,202,31,36,16,64,18,15,,224,61
Wyoming,1/4/2014,50,,,,0,,,,0,0,15,
Wyoming,1/11/2014,93,,19,,,,11,,,0,24,
Wyoming,1/18/2014,85,,17,,,,10,,,,17,
Wyoming,1/25/2014,68,0,21,,,,,,,0,17,
Wyoming,2/1/2014,103,,17,,,,11,,,0,28,
Wyoming,2/8/2014,73,,17,,,0,,,0,0,15,
Wyoming,2/15/2014,98,,26,,,,,,,,21,
Wyoming,2/22/2014,83,0,23,,,,,,0,,17,
Wyoming,3/1/2014,82,,15,,,,,0,0,,17,
Wyoming,3/8/2014,87,,15,0,,,,,,0,20,
Wyoming,3/15/2014,71,,,,,,,,0,,15,
Wyoming,3/22/2014,88,0,18,,,,,,,0,19,
Wyoming,3/29/2014,72,,19,,,0,,,0,,15,
Wyoming,4/5/2014,78,0,16,0,,0,12,,0,0,22,
Wyoming,4/12/2014,71,0,16,,,,,,,0,20,
